"obs","school","schgender","avg","score16","score11","sex"
3567,57,"boys",-0.064455,-1.962075,-2.521696,"M"
3568,57,"boys",-0.064455,0.8965662,1.0323172,"M"
3569,57,"boys",-0.064455,-0.129085,-0.372758,"M"
3570,57,"boys",-0.064455,0.6107292,0.2884532,"M"
3571,57,"boys",-0.064455,1.6618062,1.1976192,"M"
3572,57,"boys",-0.064455,-0.776109,-0.290107,"M"
3573,57,"boys",-0.064455,0.6787592,1.3629222,"M"
3574,57,"boys",-0.064455,0.8219882,0.7843622,"M"
3575,57,"boys",-0.064455,-0.699505,-0.124804,"M"
3576,57,"boys",-0.064455,0.5443412,0.2058022,"M"
3577,57,"boys",-0.064455,0.5443412,0.1231502,"M"
3578,57,"boys",-0.064455,0.4781942,-1.364576,"M"
3579,57,"boys",-0.064455,-0.129085,0.2058022,"M"
3580,57,"boys",-0.064455,-2.108644,-0.207455,"M"
3581,57,"boys",-0.064455,-1.335315,-1.116621,"M"
3582,57,"boys",-0.064455,0.6107292,-0.124804,"M"
3583,57,"boys",-0.064455,-0.555112,0.3711052,"M"
3584,57,"boys",-0.064455,1.5792202,1.3629222,"M"
3585,57,"boys",-0.064455,-1.029067,-0.786016,"M"
3586,57,"boys",-0.064455,0.6787592,0.4537562,"M"
3587,57,"boys",-0.064455,0.6107292,1.1976192,"M"
3588,57,"boys",-0.064455,-1.335315,0.1231502,"M"
3589,57,"boys",-0.064455,0.6787592,0.7017112,"M"
3590,57,"boys",-0.064455,-0.197611,-0.620713,"M"
3591,57,"boys",-0.064455,0.6787592,-0.45541,"M"
3592,58,"girls",0.2102702,0.3280722,-0.124804,"F"
3593,58,"girls",0.2102702,-1.219486,1.1976192,"F"
3594,58,"girls",0.2102702,0.5443412,1.6935282,"F"
3595,58,"girls",0.2102702,0.6107292,0.4537562,"F"
3596,58,"girls",0.2102702,0.4026692,0.5364082,"F"
3597,58,"girls",0.2102702,1.5061852,2.2720892,"F"
3598,58,"girls",0.2102702,0.6107292,-0.124804,"F"
3599,58,"girls",0.2102702,1.1094382,1.3629222,"F"
3600,58,"girls",0.2102702,-1.438662,-0.786016,"F"
3601,58,"girls",0.2102702,0.4026692,0.5364082,"F"
3602,58,"girls",0.2102702,-0.129085,-0.620713,"F"
3603,58,"girls",0.2102702,-0.265159,-0.868667,"F"
3604,58,"girls",0.2102702,1.4395322,-0.042152,"F"
3605,58,"girls",0.2102702,0.8219882,1.0323172,"F"
3606,58,"girls",0.2102702,0.7472282,1.1149682,"F"
3607,58,"girls",0.2102702,0.8965662,0.7017112,"F"
3608,58,"girls",0.2102702,-1.438662,-0.868667,"F"
3609,58,"girls",0.2102702,0.3280722,-0.207455,"F"
3610,58,"girls",0.2102702,-0.129085,-0.124804,"F"
3611,58,"girls",0.2102702,1.1758492,0.7017112,"F"
3612,58,"girls",0.2102702,0.4026692,1.6935282,"F"
3613,58,"girls",0.2102702,-0.129085,-0.207455,"F"
3614,58,"girls",0.2102702,0.1941492,0.5364082,"F"
3615,58,"girls",0.2102702,-0.492781,-0.868667,"F"
3616,58,"girls",0.2102702,-0.623051,-1.03397,"F"
3617,58,"girls",0.2102702,0.6107292,0.3711052,"F"
3618,58,"girls",0.2102702,0.3280722,0.3711052,"F"
3619,58,"girls",0.2102702,0.9675862,0.8670142,"F"
3620,58,"girls",0.2102702,0.4781942,-0.124804,"F"
3621,58,"girls",0.2102702,0.1340672,-0.124804,"F"
3622,58,"girls",0.2102702,1.2405332,-1.447227,"F"
3623,58,"girls",0.2102702,-0.492781,-0.124804,"F"
3624,58,"girls",0.2102702,0.6787592,-0.620713,"F"
3625,58,"girls",0.2102702,-0.265159,0.6190592,"F"
3626,58,"girls",0.2102702,0.5443412,-0.620713,"F"
3627,58,"girls",0.2102702,0.6787592,1.1149682,"F"
3628,58,"girls",0.2102702,-0.129085,-0.45541,"F"
3629,59,"mixed",-0.545095,-1.219486,-0.951318,"M"
3630,59,"mixed",-0.545095,0.6107292,0.2884532,"M"
3631,59,"mixed",-0.545095,-0.85267,-0.207455,"M"
3632,59,"mixed",-0.545095,-0.776109,-2.273742,"F"
3633,59,"mixed",-0.545095,-2.291731,-2.273742,"M"
3634,59,"mixed",-0.545095,-1.118624,-0.042152,"M"
3635,59,"mixed",-0.545095,-0.776109,-0.372758,"F"
3636,59,"mixed",-0.545095,-0.776109,0.1231502,"F"
3637,59,"mixed",-0.545095,-0.85267,-0.868667,"F"
3638,59,"mixed",-0.545095,-0.338842,-0.786016,"M"
3639,59,"mixed",-0.545095,-0.129085,1.5282252,"M"
3640,59,"mixed",-0.545095,-1.526653,-0.786016,"F"
3641,59,"mixed",-0.545095,-0.492781,0.6190592,"F"
3642,59,"mixed",-0.545095,-0.939378,-0.372758,"M"
3643,59,"mixed",-0.545095,-0.623051,-0.703364,"F"
3644,59,"mixed",-0.545095,-1.438662,-1.364576,"M"
3645,59,"mixed",-0.545095,-2.75266,-0.207455,"M"
3646,59,"mixed",-0.545095,-1.219486,-1.199273,"F"
3647,59,"mixed",-0.545095,-1.118624,0.5364082,"M"
3648,59,"mixed",-0.545095,-0.129085,0.6190592,"M"
3649,59,"mixed",-0.545095,-0.338842,0.3711052,"F"
3650,59,"mixed",-0.545095,-0.939378,-0.786016,"M"
3651,59,"mixed",-0.545095,0.6107292,-0.538061,"M"
3652,59,"mixed",-0.545095,-1.723882,-0.703364,"M"
3653,59,"mixed",-0.545095,-1.962075,-0.372758,"M"
3654,59,"mixed",-0.545095,-0.85267,0.1231502,"F"
3655,59,"mixed",-0.545095,-2.108644,-2.604348,"M"
3656,59,"mixed",-0.545095,-1.836687,-0.951318,"M"
3657,59,"mixed",-0.545095,-1.219486,-0.042152,"M"
3658,59,"mixed",-0.545095,-1.219486,0.3711052,"M"
3659,59,"mixed",-0.545095,-1.836687,-1.116621,"M"
3660,59,"mixed",-0.545095,-0.85267,-0.868667,"F"
3661,59,"mixed",-0.545095,-1.526653,-0.042152,"M"
3662,59,"mixed",-0.545095,-1.962075,-1.943136,"M"
3663,59,"mixed",-0.545095,-0.555112,-1.199273,"M"
3664,59,"mixed",-0.545095,-1.438662,-1.529879,"F"
3665,59,"mixed",-0.545095,-0.419801,-1.364576,"F"
3666,59,"mixed",-0.545095,-2.108644,-2.19109,"M"
3667,59,"mixed",-0.545095,-0.939378,0.0404992,"M"
3668,59,"mixed",-0.545095,-1.836687,-0.207455,"M"
3669,59,"mixed",-0.545095,0.1941492,1.6108772,"F"
3670,59,"mixed",-0.545095,0.4026692,-0.042152,"M"
3671,59,"mixed",-0.545095,-1.526653,0.3711052,"F"
3672,59,"mixed",-0.545095,-1.335315,-1.199273,"M"
3673,59,"mixed",-0.545095,-0.939378,-0.124804,"F"
3674,59,"mixed",-0.545095,-1.335315,0.1231502,"M"
3675,59,"mixed",-0.545095,-0.939378,-2.108439,"F"
3676,60,"girls",-0.088644,-0.062088,-0.372758,"F"
3677,60,"girls",-0.088644,-0.492781,-1.116621,"F"
3678,60,"girls",-0.088644,-0.699505,-0.951318,"F"
3679,60,"girls",-0.088644,0.2613242,-1.529879,"F"
3680,60,"girls",-0.088644,1.2405332,1.3629222,"F"
3681,60,"girls",-0.088644,0.1941492,-0.290107,"F"
3682,60,"girls",-0.088644,-0.129085,-0.951318,"F"
3683,60,"girls",-0.088644,1.0396082,0.2884532,"F"
3684,60,"girls",-0.088644,0.1941492,0.8670142,"F"
3685,60,"girls",-0.088644,2.2031212,0.9496652,"F"
3686,60,"girls",-0.088644,-0.129085,-0.207455,"F"
3687,60,"girls",-0.088644,0.8965662,0.6190592,"F"
3688,60,"girls",-0.088644,-0.939378,-2.025787,"F"
3689,60,"girls",-0.088644,2.5323522,2.2720892,"F"
3690,60,"girls",-0.088644,1.2405332,0.2884532,"F"
3691,60,"girls",-0.088644,-1.029067,-0.620713,"F"
3692,60,"girls",-0.088644,1.2405332,-0.45541,"F"
3693,60,"girls",-0.088644,0.4781942,0.3711052,"F"
3694,60,"girls",-0.088644,-0.265159,-0.207455,"F"
3695,60,"girls",-0.088644,0.1340672,-0.538061,"F"
3696,60,"girls",-0.088644,1.1758492,0.1231502,"F"
3697,60,"girls",-0.088644,0.4781942,0.4537562,"F"
3698,60,"girls",-0.088644,-1.836687,0.6190592,"F"
3699,60,"girls",-0.088644,-0.776109,-0.786016,"F"
3700,60,"girls",-0.088644,-0.129085,-1.61253,"F"
3701,60,"girls",-0.088644,2.4086922,0.6190592,"F"
3702,60,"girls",-0.088644,0.8219882,0.7017112,"F"
3703,60,"girls",-0.088644,-1.029067,-1.529879,"F"
3704,60,"girls",-0.088644,-1.029067,0.3711052,"F"
3705,60,"girls",-0.088644,-1.219486,-0.207455,"F"
3706,60,"girls",-0.088644,-0.699505,-1.61253,"F"
3707,60,"girls",-0.088644,0.0043222,-1.03397,"F"
3708,60,"girls",-0.088644,0.7472282,0.6190592,"F"
3709,60,"girls",-0.088644,2.4086922,1.4455742,"F"
3710,60,"girls",-0.088644,0.2613242,0.1231502,"F"
3711,60,"girls",-0.088644,-1.029067,-0.45541,"F"
3712,60,"girls",-0.088644,1.1094382,1.6108772,"F"
3713,60,"girls",-0.088644,0.4026692,0.4537562,"F"
3714,60,"girls",-0.088644,1.1094382,0.1231502,"F"
3715,60,"girls",-0.088644,-1.219486,-0.620713,"F"
3716,60,"girls",-0.088644,0.6787592,0.0404992,"F"
3717,60,"girls",-0.088644,-0.197611,0.1231502,"F"
3718,60,"girls",-0.088644,0.6787592,-0.868667,"F"
3719,60,"girls",-0.088644,1.9003352,0.9496652,"F"
3720,60,"girls",-0.088644,0.8219882,0.7843622,"F"
3721,60,"girls",-0.088644,-0.338842,-0.868667,"F"
3722,60,"girls",-0.088644,-0.85267,0.2058022,"F"
3723,60,"girls",-0.088644,-0.419801,-0.786016,"F"
3724,60,"girls",-0.088644,0.4781942,0.8670142,"F"
3725,60,"girls",-0.088644,-0.419801,-0.951318,"F"
3726,60,"girls",-0.088644,-0.623051,-1.943136,"F"
3727,60,"girls",-0.088644,0.0043222,-0.042152,"F"
3728,60,"girls",-0.088644,-0.062088,0.2884532,"F"
3729,60,"girls",-0.088644,0.2613242,0.2058022,"F"
3730,60,"girls",-0.088644,0.8219882,1.0323172,"F"
3731,60,"girls",-0.088644,1.3101422,0.6190592,"F"
3732,60,"girls",-0.088644,1.1094382,0.2884532,"F"
3733,60,"girls",-0.088644,0.1941492,-1.199273,"F"
3734,60,"girls",-0.088644,-0.197611,-0.45541,"F"
3735,60,"girls",-0.088644,-0.197611,-0.703364,"F"
3736,60,"girls",-0.088644,-0.492781,-0.124804,"F"
3737,60,"girls",-0.088644,-0.129085,0.0404992,"F"
3738,60,"girls",-0.088644,-0.85267,0.2884532,"F"
3739,60,"girls",-0.088644,0.4026692,-0.042152,"F"
3740,60,"girls",-0.088644,1.3101422,1.2802712,"F"
3741,60,"girls",-0.088644,0.4781942,-0.124804,"F"
3742,60,"girls",-0.088644,0.4781942,1.2802712,"F"
3743,60,"girls",-0.088644,-0.776109,1.0323172,"F"
3744,60,"girls",-0.088644,-0.699505,-1.447227,"F"
3745,60,"girls",-0.088644,-0.776109,-1.116621,"F"
3746,60,"girls",-0.088644,-0.197611,-1.116621,"F"
3747,60,"girls",-0.088644,-0.85267,-0.703364,"F"
3748,60,"girls",-0.088644,-0.419801,-1.61253,"F"
3749,60,"girls",-0.088644,-0.062088,-0.290107,"F"
3750,60,"girls",-0.088644,0.9675862,1.1149682,"F"
3751,60,"girls",-0.088644,0.4781942,-0.45541,"F"
3752,60,"girls",-0.088644,-0.338842,0.1231502,"F"
3753,60,"girls",-0.088644,0.8219882,0.1231502,"F"
3754,60,"girls",-0.088644,1.8138272,0.7843622,"F"
3755,60,"girls",-0.088644,-0.338842,-0.868667,"F"
3756,61,"mixed",-0.020198,-1.219486,-1.943136,"M"
3757,61,"mixed",-0.020198,1.5061852,0.4537562,"F"
3758,61,"mixed",-0.020198,0.0735362,-1.116621,"F"
3759,61,"mixed",-0.020198,-0.492781,-1.03397,"F"
3760,61,"mixed",-0.020198,-2.291731,-0.786016,"M"
3761,61,"mixed",-0.020198,-0.419801,-1.199273,"M"
3762,61,"mixed",-0.020198,1.2405332,0.3711052,"M"
3763,61,"mixed",-0.020198,-0.419801,0.3711052,"F"
3764,61,"mixed",-0.020198,-1.029067,-0.538061,"F"
3765,61,"mixed",-0.020198,-1.836687,0.1231502,"M"
3766,61,"mixed",-0.020198,-1.118624,-1.61253,"M"
3767,61,"mixed",-0.020198,-0.776109,-0.45541,"M"
3768,61,"mixed",-0.020198,-0.492781,1.1149682,"M"
3769,61,"mixed",-0.020198,-2.291731,0.1231502,"M"
3770,61,"mixed",-0.020198,1.0396082,1.1149682,"M"
3771,61,"mixed",-0.020198,0.8219882,-0.124804,"M"
3772,61,"mixed",-0.020198,1.1758492,-0.124804,"F"
3773,61,"mixed",-0.020198,0.0735362,-0.042152,"F"
3774,61,"mixed",-0.020198,0.9675862,-1.447227,"M"
3775,61,"mixed",-0.020198,0.4026692,-0.124804,"M"
3776,61,"mixed",-0.020198,1.8138272,1.2802712,"F"
3777,61,"mixed",-0.020198,0.2613242,0.0404992,"M"
3778,61,"mixed",-0.020198,-1.029067,-0.372758,"F"
3779,61,"mixed",-0.020198,-0.062088,0.2884532,"F"
3780,61,"mixed",-0.020198,-0.129085,-0.207455,"F"
3781,61,"mixed",-0.020198,0.6787592,0.8670142,"F"
3782,61,"mixed",-0.020198,-1.526653,-1.695182,"M"
3783,61,"mixed",-0.020198,0.5443412,1.0323172,"F"
3784,61,"mixed",-0.020198,0.6107292,-0.124804,"M"
3785,61,"mixed",-0.020198,0.6787592,0.2884532,"F"
3786,61,"mixed",-0.020198,0.6107292,0.4537562,"M"
3787,61,"mixed",-0.020198,0.6787592,0.7017112,"F"
3788,61,"mixed",-0.020198,-1.526653,-1.199273,"F"
3789,61,"mixed",-0.020198,-0.419801,0.5364082,"M"
3790,61,"mixed",-0.020198,-0.776109,-0.124804,"F"
3791,61,"mixed",-0.020198,-0.492781,-0.868667,"F"
3792,61,"mixed",-0.020198,0.0735362,0.2884532,"M"
3793,61,"mixed",-0.020198,0.7472282,0.4537562,"F"
3794,61,"mixed",-0.020198,-1.219486,0.6190592,"M"
3795,61,"mixed",-0.020198,-0.939378,-0.786016,"M"
3796,61,"mixed",-0.020198,-0.419801,0.3711052,"F"
3797,61,"mixed",-0.020198,0.0735362,1.3629222,"F"
3798,61,"mixed",-0.020198,1.2405332,2.3547402,"F"
3799,61,"mixed",-0.020198,0.8219882,-0.372758,"M"
3800,61,"mixed",-0.020198,-1.438662,-1.116621,"M"
3801,61,"mixed",-0.020198,0.8965662,0.3711052,"M"
3802,61,"mixed",-0.020198,-1.029067,0.1231502,"M"
3803,61,"mixed",-0.020198,-2.510121,-2.025787,"M"
3804,61,"mixed",-0.020198,0.1941492,0.1231502,"M"
3805,61,"mixed",-0.020198,1.8138272,2.8506492,"F"
3806,61,"mixed",-0.020198,0.8219882,0.0404992,"M"
3807,61,"mixed",-0.020198,1.3747412,-0.042152,"M"
3808,61,"mixed",-0.020198,-0.129085,-1.860484,"M"
3809,61,"mixed",-0.020198,-0.265159,0.2058022,"F"
3810,61,"mixed",-0.020198,-1.962075,-0.703364,"F"
3811,61,"mixed",-0.020198,1.5792202,2.1067862,"M"
3812,61,"mixed",-0.020198,1.5061852,0.9496652,"M"
3813,61,"mixed",-0.020198,-0.338842,0.6190592,"M"
3814,61,"mixed",-0.020198,0.8219882,-0.951318,"M"
3815,61,"mixed",-0.020198,0.3280722,-0.538061,"M"
3816,61,"mixed",-0.020198,0.6787592,0.8670142,"F"
3817,61,"mixed",-0.020198,0.9675862,0.4537562,"F"
3818,61,"mixed",-0.020198,-1.526653,-1.199273,"F"
3819,61,"mixed",-0.020198,-0.338842,0.1231502,"F"
3820,62,"mixed",0.1673862,0.0043222,-0.372758,"M"
3821,62,"mixed",0.1673862,-0.699505,-0.620713,"M"
3822,62,"mixed",0.1673862,0.4026692,1.1149682,"F"
3823,62,"mixed",0.1673862,0.1340672,0.2058022,"M"
3824,62,"mixed",0.1673862,0.6107292,0.6190592,"M"
3825,62,"mixed",0.1673862,0.1340672,0.7843622,"M"
3826,62,"mixed",0.1673862,1.5792202,0.2058022,"M"
3827,62,"mixed",0.1673862,0.1941492,0.0404992,"F"
3828,62,"mixed",0.1673862,1.0396082,1.6108772,"M"
3829,62,"mixed",0.1673862,0.1340672,-0.042152,"F"
3830,62,"mixed",0.1673862,1.2405332,1.3629222,"F"
3831,62,"mixed",0.1673862,-0.338842,-0.703364,"F"
3832,62,"mixed",0.1673862,0.4026692,0.5364082,"M"
3833,62,"mixed",0.1673862,0.8219882,0.6190592,"M"
3834,62,"mixed",0.1673862,-0.555112,1.1149682,"F"
3835,62,"mixed",0.1673862,0.8219882,-0.372758,"M"
3836,62,"mixed",0.1673862,-1.526653,-0.042152,"F"
3837,62,"mixed",0.1673862,-0.555112,-0.290107,"F"
3838,62,"mixed",0.1673862,-1.118624,-0.290107,"M"
3839,62,"mixed",0.1673862,1.5061852,1.1149682,"F"
3840,62,"mixed",0.1673862,-2.108644,-0.538061,"M"
3841,62,"mixed",0.1673862,-0.265159,-0.538061,"F"
3842,62,"mixed",0.1673862,0.3280722,0.4537562,"M"
3843,62,"mixed",0.1673862,-0.062088,-0.372758,"M"
3844,62,"mixed",0.1673862,-0.062088,0.1231502,"M"
3845,62,"mixed",0.1673862,0.1941492,0.0404992,"F"
3846,62,"mixed",0.1673862,-1.836687,0.1231502,"M"
3847,62,"mixed",0.1673862,0.0735362,0.7843622,"F"
3848,62,"mixed",0.1673862,-0.419801,-0.042152,"M"
3849,62,"mixed",0.1673862,0.8219882,0.8670142,"M"
3850,62,"mixed",0.1673862,-0.338842,-0.207455,"M"
3851,62,"mixed",0.1673862,1.1758492,-0.124804,"F"
3852,62,"mixed",0.1673862,-1.438662,-1.03397,"M"
3853,62,"mixed",0.1673862,0.4781942,0.6190592,"M"
3854,62,"mixed",0.1673862,-0.265159,-0.372758,"M"
3855,62,"mixed",0.1673862,1.2405332,0.2058022,"F"
3856,62,"mixed",0.1673862,1.0396082,1.1149682,"F"
3857,62,"mixed",0.1673862,-1.526653,-2.19109,"M"
3858,62,"mixed",0.1673862,-0.85267,0.7843622,"M"
3859,62,"mixed",0.1673862,-0.492781,-0.45541,"M"
3860,62,"mixed",0.1673862,0.2613242,-0.951318,"F"
3861,62,"mixed",0.1673862,-0.699505,0.2884532,"M"
3862,62,"mixed",0.1673862,0.7472282,0.4537562,"M"
3863,62,"mixed",0.1673862,0.8219882,0.7843622,"M"
3864,62,"mixed",0.1673862,-0.265159,0.3711052,"M"
3865,62,"mixed",0.1673862,-1.118624,-0.290107,"M"
3866,62,"mixed",0.1673862,-0.623051,-0.290107,"M"
3867,62,"mixed",0.1673862,0.2613242,-0.951318,"F"
3868,62,"mixed",0.1673862,-0.062088,-0.786016,"F"
3869,62,"mixed",0.1673862,-0.338842,0.2884532,"F"
3870,62,"mixed",0.1673862,-0.939378,-0.207455,"M"
3871,62,"mixed",0.1673862,-0.129085,0.8670142,"M"
3872,62,"mixed",0.1673862,-0.062088,0.6190592,"F"
3873,62,"mixed",0.1673862,-0.699505,0.7017112,"M"
3874,62,"mixed",0.1673862,1.1758492,0.9496652,"M"
3875,62,"mixed",0.1673862,1.0396082,0.5364082,"M"
3876,62,"mixed",0.1673862,0.4781942,1.0323172,"F"
3877,62,"mixed",0.1673862,-0.776109,-0.868667,"M"
3878,62,"mixed",0.1673862,0.1340672,1.1976192,"F"
3879,62,"mixed",0.1673862,1.4395322,1.8588312,"M"
3880,62,"mixed",0.1673862,-0.062088,0.0404992,"F"
3881,62,"mixed",0.1673862,1.9771072,1.7761802,"M"
3882,62,"mixed",0.1673862,-0.699505,-0.538061,"M"
3883,62,"mixed",0.1673862,-0.338842,0.9496652,"F"
3884,62,"mixed",0.1673862,0.6107292,-1.529879,"F"
3885,62,"mixed",0.1673862,-0.939378,0.7017112,"M"
3886,62,"mixed",0.1673862,0.4781942,0.5364082,"F"
3887,62,"mixed",0.1673862,0.0043222,-0.042152,"M"
3888,62,"mixed",0.1673862,1.1094382,0.7017112,"F"
3889,62,"mixed",0.1673862,-0.197611,-0.951318,"F"
3890,62,"mixed",0.1673862,0.1941492,-1.199273,"M"
3891,63,"mixed",0.1562112,1.4395322,0.4537562,"F"
3892,63,"mixed",0.1562112,0.1941492,0.7017112,"F"
3893,63,"mixed",0.1562112,0.4026692,-0.45541,"M"
3894,63,"mixed",0.1562112,1.4395322,0.0404992,"M"
3895,63,"mixed",0.1562112,0.0735362,0.2884532,"F"
3896,63,"mixed",0.1562112,1.0396082,0.2058022,"F"
3897,63,"mixed",0.1562112,1.1094382,1.4455742,"F"
3898,63,"mixed",0.1562112,1.3101422,-0.207455,"F"
3899,63,"mixed",0.1562112,-0.555112,-0.124804,"M"
3900,63,"mixed",0.1562112,0.5443412,-0.372758,"M"
3901,63,"mixed",0.1562112,0.4781942,0.4537562,"M"
3902,63,"mixed",0.1562112,-0.492781,-0.124804,"M"
3903,63,"mixed",0.1562112,-0.338842,0.5364082,"F"
3904,63,"mixed",0.1562112,0.0735362,-0.207455,"F"
3905,63,"mixed",0.1562112,2.1029752,2.3547402,"F"
3906,63,"mixed",0.1562112,0.8965662,-0.45541,"F"
3907,63,"mixed",0.1562112,1.7348992,-0.703364,"M"
3908,63,"mixed",0.1562112,1.5792202,1.1149682,"F"
3909,63,"mixed",0.1562112,0.6107292,-0.620713,"F"
3910,63,"mixed",0.1562112,1.1094382,-0.372758,"M"
3911,63,"mixed",0.1562112,0.4026692,0.7017112,"F"
3912,63,"mixed",0.1562112,1.9771072,0.3711052,"F"
3913,63,"mixed",0.1562112,0.8965662,0.7017112,"M"
3914,63,"mixed",0.1562112,0.8219882,-0.124804,"M"
3915,63,"mixed",0.1562112,0.8219882,0.3711052,"M"
3916,63,"mixed",0.1562112,0.4026692,-0.868667,"F"
3917,63,"mixed",0.1562112,1.4395322,0.3711052,"F"
3918,63,"mixed",0.1562112,0.0735362,-1.03397,"F"
3919,63,"mixed",0.1562112,0.4781942,1.1976192,"M"
3920,63,"mixed",0.1562112,0.0043222,-0.951318,"M"
3921,64,"boys",0.4341442,0.8965662,1.0323172,"M"
3922,64,"boys",0.4341442,1.6618062,1.3629222,"M"
3923,64,"boys",0.4341442,-0.338842,-1.447227,"M"
3924,64,"boys",0.4341442,0.8965662,1.6935282,"M"
3925,64,"boys",0.4341442,1.9771072,1.8588312,"M"
3926,64,"boys",0.4341442,0.0735362,-0.207455,"M"
3927,64,"boys",0.4341442,1.7348992,0.8670142,"M"
3928,64,"boys",0.4341442,0.8965662,1.4455742,"M"
3929,64,"boys",0.4341442,-0.939378,-1.281924,"M"
3930,64,"boys",0.4341442,0.4781942,0.3711052,"M"
3931,64,"boys",0.4341442,0.1340672,0.2884532,"M"
3932,64,"boys",0.4341442,-1.118624,-0.538061,"M"
3933,64,"boys",0.4341442,1.7348992,1.1976192,"M"
3934,64,"boys",0.4341442,0.8965662,0.6190592,"M"
3935,64,"boys",0.4341442,0.7472282,0.8670142,"M"
3936,64,"boys",0.4341442,0.9675862,0.6190592,"M"
3937,64,"boys",0.4341442,-1.438662,0.3711052,"M"
3938,64,"boys",0.4341442,0.8965662,1.4455742,"M"
3939,64,"boys",0.4341442,1.1758492,1.7761802,"M"
3940,64,"boys",0.4341442,-1.962075,0.2884532,"M"
3941,64,"boys",0.4341442,0.1941492,1.9414832,"M"
3942,64,"boys",0.4341442,-0.197611,-0.538061,"M"
3943,64,"boys",0.4341442,-0.699505,-1.116621,"M"
3944,64,"boys",0.4341442,-0.197611,0.2884532,"M"
3945,64,"boys",0.4341442,-0.197611,-0.868667,"M"
3946,64,"boys",0.4341442,0.6107292,0.4537562,"M"
3947,64,"boys",0.4341442,-0.197611,0.9496652,"M"
3948,64,"boys",0.4341442,2.0397092,0.8670142,"M"
3949,64,"boys",0.4341442,-1.335315,-1.943136,"M"
3950,64,"boys",0.4341442,0.6107292,0.1231502,"M"
3951,64,"boys",0.4341442,-0.197611,0.7017112,"M"
3952,64,"boys",0.4341442,0.6787592,-0.124804,"M"
3953,64,"boys",0.4341442,0.1941492,0.2884532,"M"
3954,64,"boys",0.4341442,0.6787592,0.2884532,"M"
3955,64,"boys",0.4341442,0.3280722,0.6190592,"M"
3956,64,"boys",0.4341442,-1.723882,-0.703364,"M"
3957,64,"boys",0.4341442,1.5792202,1.4455742,"M"
3958,64,"boys",0.4341442,-1.723882,-1.943136,"M"
3959,64,"boys",0.4341442,0.1340672,0.4537562,"M"
3960,64,"boys",0.4341442,1.2405332,0.9496652,"M"
3961,64,"boys",0.4341442,1.0396082,1.6108772,"M"
3962,64,"boys",0.4341442,0.3280722,-0.538061,"M"
3963,64,"boys",0.4341442,1.3101422,2.1067862,"M"
3964,64,"boys",0.4341442,-0.939378,-0.620713,"M"
3965,64,"boys",0.4341442,1.1094382,0.7843622,"M"
3966,64,"boys",0.4341442,-0.062088,-0.372758,"M"
3967,64,"boys",0.4341442,0.2613242,0.8670142,"M"
3968,64,"boys",0.4341442,1.1094382,1.1976192,"M"
3969,64,"boys",0.4341442,0.1941492,-0.042152,"M"
3970,64,"boys",0.4341442,-1.62373,0.4537562,"M"
3971,64,"boys",0.4341442,0.8219882,0.3711052,"M"
3972,64,"boys",0.4341442,0.1941492,0.2058022,"M"
3973,64,"boys",0.4341442,-0.062088,1.0323172,"M"
3974,64,"boys",0.4341442,1.6618062,2.4373912,"M"
3975,64,"boys",0.4341442,1.1094382,0.8670142,"M"
3976,64,"boys",0.4341442,0.2613242,0.4537562,"M"
3977,64,"boys",0.4341442,0.3280722,-0.124804,"M"
3978,64,"boys",0.4341442,1.3747412,0.2058022,"M"
3979,64,"boys",0.4341442,0.6787592,-0.042152,"M"
3980,65,"girls",-0.23535,0.1941492,0.9496652,"F"
3981,65,"girls",-0.23535,-1.118624,-1.447227,"F"
3982,65,"girls",-0.23535,-0.062088,0.2884532,"F"
3983,65,"girls",-0.23535,0.5443412,-0.207455,"F"
3984,65,"girls",-0.23535,-0.939378,-1.447227,"F"
3985,65,"girls",-0.23535,0.1941492,0.9496652,"F"
3986,65,"girls",-0.23535,0.4781942,0.2058022,"F"
3987,65,"girls",-0.23535,0.4026692,-0.124804,"F"
3988,65,"girls",-0.23535,-1.836687,-2.356393,"F"
3989,65,"girls",-0.23535,-1.219486,0.7843622,"F"
3990,65,"girls",-0.23535,-0.699505,-0.620713,"F"
3991,65,"girls",-0.23535,-0.85267,1.1976192,"F"
3992,65,"girls",-0.23535,0.6787592,1.3629222,"F"
3993,65,"girls",-0.23535,-2.108644,-0.951318,"F"
3994,65,"girls",-0.23535,0.1340672,-0.951318,"F"
3995,65,"girls",-0.23535,-0.419801,-0.786016,"F"
3996,65,"girls",-0.23535,0.8219882,0.3711052,"F"
3997,65,"girls",-0.23535,-2.108644,-1.447227,"F"
3998,65,"girls",-0.23535,-1.219486,-1.281924,"F"
3999,65,"girls",-0.23535,1.3101422,-0.290107,"F"
4000,65,"girls",-0.23535,-0.062088,-0.372758,"F"
4001,65,"girls",-0.23535,-0.129085,0.7017112,"F"
4002,65,"girls",-0.23535,1.1094382,1.0323172,"F"
4003,65,"girls",-0.23535,-0.623051,0.2884532,"F"
4004,65,"girls",-0.23535,-0.776109,-1.943136,"F"
4005,65,"girls",-0.23535,-0.492781,-0.042152,"F"
4006,65,"girls",-0.23535,-0.197611,1.1976192,"F"
4007,65,"girls",-0.23535,-0.129085,-0.372758,"F"
4008,65,"girls",-0.23535,0.4781942,-0.124804,"F"
4009,65,"girls",-0.23535,-0.338842,-1.61253,"F"
4010,65,"girls",-0.23535,0.1340672,-0.207455,"F"
